id,SalePrice
1592,113509.10781279985
1593,126802.67985410136
1594,122808.6646804117
1595,109095.01038204701
1596,220909.30349865564
1597,192599.92794039947
1598,227078.95722291252
1599,170787.50309080456
1600,161889.06659849492
1601,68266.16997575274
1602,115256.08627109272
1603,72624.20355033732
1604,262624.9579275044
1605,241458.9975826857
1606,167936.78026983794
1607,173069.5389172189
1608,217247.7874577363
1609,186058.44711393566
1610,150949.04255184537
1611,137843.91230648351
1612,168986.50556098716
1613,162200.47990536544
1614,127209.98254779437
1615,93557.27177267364
1616,77482.20130534784
1617,94533.92007589215
1618,125158.4134644126
1619,140393.58734567062
1620,150537.73431489157
1621,138104.52573653354
1622,141756.39944439256
1623,261840.61563823465
1624,206139.8699886554
1625,120547.29863175031
1626,171361.42012875917
1627,190045.02534069977
1628,284388.9464138829
1629,183596.84879493696
1630,349352.5227298678
1631,229679.93217987716
1632,248978.37027629773
1633,176129.71869371395
1634,183417.5323870114
1635,174871.04136610383
1636,153480.46407515154
1637,198947.8583770365
1638,182178.64794221788
1639,190155.4079778976
1640,249106.2619938159
1641,184888.8746450022
1642,237199.99810509488
1643,214372.57636921667
1644,233024.7752183586
1645,193452.9312960762
1646,158347.46721153526
1647,163023.47237552577
1648,130347.41544441278
1649,139075.98508464996
1650,114654.95753029823
1651,121431.18932246086
1652,97867.13768223522
1653,99513.5119029769
1654,146574.65209019266
1655,139506.23187276197
1656,141315.59697823384
1657,148674.55014329674
1658,144622.14831666247
1659,122456.08016071953
1660,154677.3003275026
1661,419998.06558866554
1662,410048.8675991662
1663,382046.25228167453
1664,449195.143912737
1665,305603.89512810233
1666,334632.2457055027
1667,374050.7355620631
1668,343793.47948824166
1669,311566.72191501217
1670,354087.0264248747
1671,259120.13113236387
1672,419574.98404920084
1673,290300.4790262998
1674,241411.9302118797
1675,192892.2100196841
1676,191839.81019946243
1677,218668.09498761484
1678,434789.61608508136
1679,389685.767141271
1680,326972.42925696785
1681,245873.26677185172
1682,322364.8277798309
1683,181922.26647822713
1684,177104.79107923602
1685,175436.86099911158
1686,168634.19319460442
1687,175323.12865325174
1688,188501.1065352405
1689,194792.2488568041
1690,197149.7770771063
1691,185915.2213661359
1692,274180.41053469747
1693,170488.2203202758
1694,184297.9557995898
1695,169569.7234877646
1696,269572.9013200045
1697,174478.97463150596
1698,352196.919648575
1699,314792.08016409364
1700,252394.31393341802
1701,273516.18739836826
1702,242004.973560083
1703,240337.72529001534
1704,276013.3677928623
1705,235580.82746071625
1706,344965.361999193
1707,211358.86136894714
1708,202047.7011090954
1709,263748.9505908451
1710,217207.7404505884
1711,275280.5218921845
1712,255763.43628323983
1713,274674.8605956802
1714,222822.05242730887
1715,208231.3026014975
1716,185310.60545827198
1717,179247.5503864591
1718,136983.7544201145
1719,206830.77891659676
1720,246615.71531063583
1721,167481.02363748226
1722,125680.93551930528
1723,155958.9983939213
1724,206946.81784194332
1725,238205.90754240242
1726,185085.54589248344
1727,152052.52443702635
1728,175463.96257152344
1729,167802.98242652926
1730,157613.2663235377
1731,121293.8012399572
1732,125738.29075250441
1733,115182.31382359363
1734,121617.99324328027
1735,126582.77857944244
1736,108938.24032811889
1737,300535.8267326808
1738,243483.14809033216
1739,245286.13743337514
1740,204233.42761828232
1741,185780.05281705057
1742,171778.17247062497
1743,179297.95785957115
1744,310868.81761209504
1745,217922.9237615934
1746,186753.25028196923
1747,215623.10320374547
1748,218923.26707145275
1749,144027.24088894977
1750,125681.02876914339
1751,252160.1982647964
1752,117380.69182890088
1753,149787.98377444284
1754,196718.44899411293
1755,164805.98464959342
1756,124903.79077913857
1757,120879.75624315973
1758,144161.04559660962
1759,160783.02297275094
1760,166093.1014236365
1761,146376.8404713744
1762,178929.7662322385
1763,185744.27665560105
1764,113273.09879221817
1765,165270.91789716436
1766,187863.3354866738
1767,221820.5817330076
1768,142284.80412567983
1769,175726.50436577696
1770,152618.3462601006
1771,126643.52475207669
1772,132598.63875396107
1773,126785.79206848
1774,141470.1086622246
1775,141634.02232950123
1776,129401.36859193043
1777,108639.58987085539
1778,137804.47603489956
1779,116945.4199479849
1780,181896.45762293355
1781,129307.0879030588
1782,88013.2541307057
1783,139813.21923144767
1784,105197.32270703555
1785,124397.35764742024
1786,140628.64816150616
1787,167157.70298227656
1788,58084.65967989704
1789,100555.59313096377
1790,77322.96612738969
1791,176922.5972668204
1792,158762.47700650932
1793,128098.23038900166
1794,152595.7804011157
1795,133294.55108032908
1796,130896.85477287417
1797,115609.2412529062
1798,121525.16294590123
1799,110610.8486070734
1800,131862.53955612774
1801,125489.43912748355
1802,145005.726635419
1803,149328.1441223811
1804,135911.8391702131
1805,136898.82304120963
1806,124056.55516841784
1807,136949.11387487146
1808,126561.21194507534
1809,122551.7240980568
1810,141520.3895241876
1811,95983.75782550311
1812,98657.45795743314
1813,121842.37102032063
1814,95261.15209712657
1815,52827.38712977124
1816,97790.85449072586
1817,107925.1533494023
1818,140576.05529021914
1819,123392.39615671743
1820,51571.88968124964
1821,118197.90202677346
1822,155590.1733498427
1823,42728.72106132476
1824,131998.76052792522
1825,137864.6097496379
1826,101994.35570383017
1827,101436.73728824471
1828,137840.17180483002
1829,124027.15204875705
1830,138503.62995746554
1831,147935.59451489395
1832,75026.04660582596
1833,141834.07223698293
1834,116506.09164586737
1835,119746.57409227552
1836,125685.85994763688
1837,86216.80171820371
1838,121802.47871024751
1839,95039.29839228244
1840,143616.53466863657
1841,136777.22097015398
1842,87294.86037219857
1843,127596.49897495334
1844,144995.94184378497
1845,140536.753156606
1846,155216.70024938587
1847,165871.0465465341
1848,52760.86119610936
1849,112982.05696984942
1850,117226.13447137867
1851,153061.75467943156
1852,126059.80955199276
1853,121732.54522428403
1854,166375.13883051905
1855,145890.76436096488
1856,221457.64628305892
1857,135644.27050234366
1858,133938.50687814225
1859,121050.4800508818
1860,146607.9089511008
1861,120525.568599031
1862,329409.0862963953
1863,309367.8694019021
1864,309437.04866757395
1865,334670.06258668506
1866,331360.58841683593
1867,228754.49213199614
1868,288756.5332522889
1869,203548.70599294404
1870,227114.7435926329
1871,259273.93555039956
1872,174893.67022987438
1873,232370.77685673896
1874,154406.30310924485
1875,201049.31969501017
1876,197299.81748624463
1877,210755.44250084207
1878,203847.28704528176
1879,128221.12476799509
1880,133264.5274065416
1881,243879.10645754277
1882,244434.6281552973
1883,185837.387393406
1884,202347.60073463057
1885,243569.4658823924
1886,294809.326639649
1887,212901.9768440835
1888,271518.8459322243
1889,167421.704533386
1890,115192.23993901159
1891,136669.7427263683
1892,97804.9421648747
1893,125867.14451971208
1894,124120.45641960105
1895,131974.2800529434
1896,127336.12973661692
1897,112196.67816019496
1898,108332.94206355631
1899,162920.47936267103
1900,158605.6572875068
1901,170291.66045539104
1902,152404.54679830576
1903,220994.7554828009
1904,145647.22422370117
1905,199698.02093802622
1906,154674.82217482483
1907,206084.73151929353
1908,111437.81591133185
1909,133963.99819561836
1910,120659.24159753989
1911,221201.6174718426
1912,334750.38072222524
1913,141510.01463463105
1914,53717.74145997316
1915,297553.8252799623
1916,65911.56688038481
1917,251868.02415340787
1918,140135.67360157508
1919,175678.518711688
1920,153436.64556355847
1921,377737.488602115
1922,322032.062514974
1923,231020.20733892632
1924,216296.23143843422
1925,196796.22685269074
1926,369245.77282938315
1927,133214.12656221262
1928,161109.65701106272
1929,124527.73475920327
1930,132529.9417801506
1931,142178.50147677504
1932,141096.1746708292
1933,181641.75189220923
1934,181361.70347219176
1935,171042.97738269327
1936,195066.7712055568
1937,183930.19301346916
1938,173408.52041634044
1939,243050.42141094294
1940,193619.86399065703
1941,169224.42858676089
1942,185154.55699219165
1943,214016.41107607822
1944,372373.6658898508
1945,400018.4060052314
1946,131887.36642216146
1947,277793.6815984503
1948,171024.09563784147
1949,245959.27528067294
1950,190077.15350343825
1951,243466.0272823239
1952,205940.4298772719
1953,165703.80003188143
1954,185186.57189201348
1955,136294.28424246435
1956,303857.37438317714
1957,152406.82295447105
1958,301268.93362915877
1959,144310.4464606415
1960,116515.87278717785
1961,119724.64974106384
1962,98487.43979662078
1963,105395.94692891015
1964,105400.2609975668
1965,141766.821102683
1966,138935.51960902195
1967,295641.49842811975
1968,415161.98679720133
1969,390312.27012831316
1970,414985.4475091711
1971,454638.4754408388
1972,381561.1556499631
1973,269527.8922804027
1974,336797.635099245
1975,501351.51033564785
1976,274061.1213245542
1977,355985.6106287718
1978,346407.45746359305
1979,325310.0365399131
1980,203562.84056668472
1981,339110.81687664357
1982,218371.4552899793
1983,204508.119709606
1984,170692.25641224606
1985,224443.69552975046
1986,209237.95165440865
1987,184690.3744453492
1988,174104.87240405555
1989,191538.95790105098
1990,209129.4806239755
1991,228774.39757834197
1992,212893.38099364337
1993,168742.1894283741
1994,228625.79894667034
1995,184559.55096804904
1996,248778.71401922646
1997,317158.340787495
1998,314603.3287224052
1999,280132.0593399548
2000,319017.6010513336
2001,274293.7122240575
2002,240964.067191648
2003,256896.41737956673
2004,278006.179296977
2005,223566.40018057686
2006,220830.19734707862
2007,251649.55676300955
2008,214723.37311798157
2009,196356.5655838957
2010,196679.4139040661
2011,145757.06866035768
2012,176471.85996719747
2013,178315.96743605752
2014,184109.53032934695
2015,208245.2639953745
2016,190521.92890756743
2017,192595.9896986984
2018,116826.91790466619
2019,134173.1746129113
2020,103790.42865633105
2021,103611.18853410362
2022,183737.01902603247
2023,144085.97009778826
2024,270498.3244954843
2025,346850.72384602984
2026,175859.5393865931
2027,158625.92222859082
2028,155331.1329710759
2029,167493.51610464446
2030,263821.16964022384
2031,229130.83338541634
2032,250810.54172055042
2033,256336.8501855752
2034,175166.69943095976
2035,220355.2883485004
2036,200925.61191611734
2037,208954.19840712982
2038,328031.2491989633
2039,230023.87835850625
2040,270295.8811153403
2041,298640.152173143
2042,206243.23989572198
2043,175692.35822059348
2044,173865.99654616087
2045,211003.08036404307
2046,145893.536572934
2047,148275.3743670053
2048,141821.41257488204
2049,143698.1339352586
2050,178039.49056252252
2051,103457.64382906133
2052,124174.42129937901
2053,149323.19903324946
2054,89755.71441908384
2055,158612.4419192316
2056,147031.3414297355
2057,113981.6168778536
2058,214053.58725167986
2059,131184.06667467035
2060,175487.79610286368
2061,177234.78517291564
2062,128755.04950122608
2063,116846.68224161815
2064,139548.9709659029
2065,120306.14601605915
2066,165523.35220994434
2067,108786.2819386574
2068,148618.07693170942
2069,87584.19962148876
2070,118091.44535724948
2071,93621.13381898325
2072,137704.96288717334
2073,132090.82515393966
2074,187837.45315540614
2075,150785.55166077035
2076,119859.94712576088
2077,152276.32219227037
2078,125624.85291442281
2079,134806.70193364745
2080,116328.92449693581
2081,128642.95656049022
2082,122422.60625349484
2083,149335.67993601912
2084,109045.88464120653
2085,113955.6660625385
2086,117889.12285736798
2087,123572.13602902855
2088,96573.74064320434
2089,76473.83714350808
2090,123747.30517971204
2091,113624.57334363674
2092,122610.91624789342
2093,116611.32730293741
2094,114640.68267405297
2095,148445.60248944338
2096,85522.49439398384
2097,97837.78743209555
2098,148012.56205127444
2099,52465.1687736031
2100,77632.42453191866
2101,118628.43200895359
2102,127658.1144525264
2103,104112.91157620672
2104,142802.0090505179
2105,129011.4395143796
2106,67205.25382238475
2107,189364.78141143604
2108,116964.83949554047
2109,111355.33524438144
2110,126584.966218226
2111,138138.64373109612
2112,137794.73230458467
2113,120697.91802788714
2114,119063.75276211699
2115,164506.5614062185
2116,116689.72639339768
2117,152406.3035988048
2118,126730.17406835077
2119,110602.4831802761
2120,111892.39677452653
2121,99311.16085401483
2122,113031.4294264481
2123,83470.21819912666
2124,160984.15299068525
2125,127881.46920322
2126,150580.6020201163
2127,161288.1157767421
2128,128637.08511400889
2129,95298.64266327042
2130,137816.5441109286
2131,143735.63776838826
2132,112563.90779628509
2133,123054.71841444407
2134,121443.4708563675
2135,99349.15091894717
2136,78795.55790398241
2137,104709.55348992057
2138,133629.2137053495
2139,152058.57810210393
2140,140837.24756023014
2141,165814.87211813248
2142,125551.8862261629
2143,146972.34432316734
2144,122162.96454408369
2145,137240.27571655926
2146,173418.96457082362
2147,144063.7429615858
2148,131991.60315019882
2149,150569.33256220265
2150,232308.1841807162
2151,117961.33288147867
2152,174122.1462424809
2153,158947.51040031493
2154,101449.02309633286
2155,139751.3400630213
2156,266840.11028557294
2157,223864.38442856187
2158,238955.89529998932
2159,217810.75375653664
2160,183422.48107611836
2161,236653.77180061012
2162,379730.217025851
2163,331806.13459639077
2164,256314.83042706593
2165,198370.3399307793
2166,159391.97106533792
2167,218813.63337943933
2168,192173.07911895777
2169,197290.64342154053
2170,216024.45854879738
2171,159770.9704105053
2172,133740.06112971844
2173,172671.37263513159
2174,222397.299267778
2175,298202.9679554417
2176,315981.7238282127
2177,235152.24829500454
2178,212370.53041507135
2179,136736.86812606867
2180,214299.16243221765
2181,192504.46870014488
2182,224806.87023467224
2183,190735.98603377008
2184,120562.31797599929
2185,130228.58135746558
2186,145834.47604875834
2187,152349.733386497
2188,157667.13628764858
2189,253007.33581986153
2190,82151.01900020603
2191,83638.78537162254
2192,88696.42474994154
2193,109005.45023603637
2194,98516.12532871509
2195,103442.0842494214
2196,101209.08834610561
2197,116036.52011174659
2198,160046.00710917576
2199,179313.06622372032
2200,146823.4886213714
2201,143828.70603689758
2202,222938.58315179654
2203,139924.03687211924
2204,175643.24504631758
2205,118725.97079739881
2206,140319.6410201704
2207,222820.21623296326
2208,268230.0564912581
2209,238266.42487010523
2210,121914.95840159753
2211,120116.26966417937
2212,120893.11735248391
2213,104757.88885091704
2214,134111.0185835827
2215,102604.96802965205
2216,146532.0409252861
2217,66590.91414644688
2218,67976.63679504627
2219,68077.76294323677
2220,59301.83382379698
2221,297928.5690850959
2222,273707.71669351764
2223,291592.51114662574
2224,210184.59292669446
2225,119099.19073696232
2226,177989.23886949214
2227,194054.79792374274
2228,268791.5732687252
2229,251316.0787029321
2230,152933.52105114548
2231,212876.5460740654
2232,179454.332488795
2233,178340.2423683001
2234,239116.35309598237
2235,217329.31119150238
2236,254014.93725507843
2237,313294.81358443183
2238,201642.33450405614
2239,109677.88712658774
2240,154662.78117150528
2241,152805.7934013784
2242,125787.91869826084
2243,133592.16027483635
2244,105328.67761038317
2245,101338.01499429805
2246,142182.07078661214
2247,117595.18041846566
2248,120982.5191388201
2249,119140.73458193647
2250,131491.6128028507
2251,107258.0128487441
2252,181603.230445211
2253,155346.82863123022
2254,184590.18749069437
2255,184959.67187096938
2256,178640.11401373474
2257,207955.0028549061
2258,162973.83781686507
2259,173367.44294137257
2260,159628.22148300384
2261,197414.23119896493
2262,211467.01349988097
2263,381400.18659317656
2264,430658.651969891
2265,175025.03960482343
2266,314924.8057333884
2267,366141.8380182562
2268,435669.9364636745
2269,153621.05580329412
2270,201657.68576223403
2271,214159.20115803578
2272,198360.45234162448
2273,165157.49103395725
2274,179917.4094004582
2275,153024.3534860163
2276,189646.53862337768
2277,181475.1265736536
2278,151527.6612678351
2279,126338.44986187082
2280,118006.9989589629
2281,163841.25596392038
2282,182734.58726957507
2283,108126.80063102584
2284,113375.65240066369
2285,143935.90481534554
2286,124404.3142294707
2287,366859.1683321678
2288,274629.32660828554
2289,369441.2508650889
2290,442064.8297785366
2291,336111.3384816429
2292,446260.01693696534
2293,459603.88165481563
2294,399488.82284135773
2295,458957.68199892895
2296,279584.5740037912
2297,348856.4801007472
2298,339425.85682411026
2299,352116.3407285783
2300,339615.56762965315
2301,315090.926703757
2302,251897.90369028234
2303,250484.06960388884
2304,252406.27851293277
2305,193138.25018577217
2306,188318.86209751558
2307,197171.51519881317
2308,227699.27219976316
2309,284074.3202177466
2310,209667.163988783
2311,200337.1336800598
2312,179156.61844094135
2313,171902.94090619992
2314,173459.9545014964
2315,181820.38451774372
2316,194738.02150610503
2317,189231.26959149586
2318,178971.38773427357
2319,183551.28252606507
2320,187052.1305003351
2321,240040.14555770622
2322,178154.53332864284
2323,199058.7185035478
2324,182795.59875817163
2325,212863.92055649162
2326,178418.75978950644
2327,202346.186084104
2328,224136.50312253204
2329,192356.53342226447
2330,180127.14521503783
2331,342957.1074047186
2332,395222.4924798016
2333,323670.9828004257
2334,256479.69435277683
2335,288971.29450519825
2336,309500.76808769675
2337,197068.36896852954
2338,263737.24474904087
2339,219354.71718020254
2340,389803.8467635832
2341,209732.09967980676
2342,238254.89420329258
2343,228259.77016416614
2344,216938.3438855777
2345,235643.6927645696
2346,211773.85715392017
2347,198239.14291222228
2348,242999.6317795981
2349,182187.73470753123
2350,315429.75342074886
2351,251651.81920501997
2352,256414.01020718197
2353,232267.57667939193
2354,138604.17200617027
2355,148647.19846486318
2356,153275.2438992234
2357,189556.9412490969
2358,197975.16468512057
2359,132565.78851712053
2360,115994.49802207592
2361,146025.75284528817
2362,257241.78976267268
2363,141000.43704605455
2364,157797.4151608816
2365,213897.36654670158
2366,190682.5688718425
2367,222744.3725895614
2368,212710.44388680364
2369,216482.22054564065
2370,169217.72922354756
2371,166246.15571474002
2372,194088.11282643685
2373,290465.6360244425
2374,315886.39062140405
2375,252112.62444703883
2376,270030.03955460875
2377,329448.0395680717
2378,144764.67333924596
2379,194708.28680743082
2380,148768.29418138298
2381,168339.6292826496
2382,213559.57630053713
2383,202842.71019902898
2384,247205.91330061015
2385,160983.81544576044
2386,133649.30888724863
2387,137137.7645114691
2388,105311.42844774263
2389,118215.51805942689
2390,149931.80211279006
2391,145461.76864946246
2392,113918.73539814547
2393,172405.2919490019
2394,143757.73368498485
2395,211743.69139863775
2396,143918.38328049547
2397,222738.69012013907
2398,134046.75867693365
2399,65711.68779717805
2400,63899.93296144061
2401,121781.79006710224
2402,138289.99180305883
2403,145802.42595681018
2404,154268.82611500408
2405,158773.57705779024
2406,139832.5204135457
2407,124896.82426073884
2408,149853.9894506056
2409,120654.82293333198
2410,172203.69226835843
2411,113476.9286880905
2412,160156.39412036102
2413,130959.63851328472
2414,158424.66168638185
2415,133397.12620036778
2416,128419.69560177521
2417,131485.31825098474
2418,131908.9518490861
2419,125022.30634815592
2420,120903.7693746967
2421,144878.3648191675
2422,108120.91688994959
2423,116263.2023712604
2424,165022.53506640415
2425,189813.67060947727
2426,128033.51901957869
2427,133028.47564261084
2428,184233.3693868703
2429,113019.59391497062
2430,131993.10953131662
2431,107334.12137078891
2432,148040.300966389
2433,149016.0238623061
2434,139569.3639429444
2435,151980.95420243603
2436,104927.56010300612
2437,103202.70244254923
2438,123150.60486599768
2439,102109.38344538615
2440,124066.83203435541
2441,94791.29548918158
2442,97765.35233816973
2443,125443.92078966707
2444,132050.8828957327
2445,87320.82869328969
2446,131856.15299043647
2447,182057.5738097372
2448,130534.4944398246
2449,111347.7505960212
2450,158204.75617095263
2451,118739.84641123364
2452,192070.12814872776
2453,93260.0163064276
2454,116716.5632027356
2455,118768.79716712648
2456,135436.4849659215
2457,136218.91709082434
2458,127288.03684452723
2459,107048.8963452584
2460,139117.3707788012
2461,126783.71929311764
2462,135216.3694975936
2463,124318.92104119563
2464,168301.96017687
2465,141035.25487375646
2466,117388.04274347363
2467,131881.8742682135
2468,81945.32883376162
2469,81142.7340209106
2470,195210.93264622748
2471,219336.49405567933
2472,164008.81341116963
2473,117659.12355815129
2474,77628.30794932558
2475,208951.52446966778
2476,114950.0821275912
2477,126581.50278966367
2478,152921.71820643506
2479,106976.77194619307
2480,155186.7862262368
2481,120662.01345962149
2482,126330.53270407712
2483,111656.51183691628
2484,121414.40879136634
2485,123443.00641688127
2486,150641.35501375308
2487,164756.01612682722
2488,165649.62473145465
2489,157413.04027353658
2490,147512.95561029203
2491,93151.00729930845
2492,197918.19212665863
2493,155562.77863873696
2494,150663.81718572523
2495,87684.42214007454
2496,241145.80990916953
2497,152148.00727140292
2498,108481.76487549233
2499,87519.3439231526
2500,120017.25219181686
2501,135774.85985078695
2502,144729.5487883457
2503,95874.83715097938
2504,172299.01013032653
2505,226130.32558144667
2506,248530.54006008286
2507,279802.0838614481
2508,249221.10160466548
2509,219494.48455300354
2510,221203.38101016206
2511,176402.81704134258
2512,208522.40427184687
2513,220548.49356837955
2514,275249.60932621534
2515,150106.7949915945
2516,174194.43586104072
2517,147094.80709842336
2518,155774.64812986646
2519,234260.19232971835
2520,220266.7565145393
2521,188877.12907521264
2522,221832.03422100988
2523,119973.40392602175
2524,135908.05079069705
2525,149227.6867159714
2526,138483.22075543526
2527,116289.86797896455
2528,128987.08033182037
2529,134755.1695230482
2530,128416.83228292498
2531,252714.19583905654
2532,223986.54376910298
2533,193165.00000657956
2534,233535.43717890407
2535,296904.9936910983
2536,234333.64213950475
2537,244055.4208405845
2538,182748.22586802047
2539,190285.8671133325
2540,176354.11088718116
2541,182508.25680761738
2542,163495.9398945606
2543,119735.40638255293
2544,118598.15292682932
2545,135824.8908559815
2546,122599.09480399027
2547,138109.34031445917
2548,148636.18267294543
2549,153848.10368300404
2550,518753.1680612782
2551,140802.4708824682
2552,127932.08323945264
2553,76720.93867118799
2554,97389.03138026113
2555,114443.28932427042
2556,98880.85253157692
2557,108085.45449416191
2558,144950.51713902398
2559,142460.2877505208
2560,153460.7765523362
2561,146713.79120393738
2562,140675.1133417684
2563,152025.1770948706
2564,202616.53161648926
2565,137902.6027026822
2566,157374.25585709309
2567,143178.2343196287
2568,202421.72320412268
2569,227972.27967677417
2570,117552.73029063114
2571,188342.3503976734
2572,149141.5580623238
2573,218217.8417988167
2574,292966.60499840043
2575,131221.1693549697
2576,120475.48963639305
2577,153580.17667551507
2578,83572.45514663578
2579,63355.43146000372
2580,88678.62539174016
2581,93428.21684368349
2582,102027.68294582801
2583,272451.79785389255
2584,175622.68718349165
2585,182753.5150986524
2586,223913.52961226314
2587,199048.23398727246
2588,140151.73965854425
2589,149540.30129877914
2590,198415.48742024408
2591,227350.52368886673
2592,210398.940647609
2593,253024.61783046686
2594,185690.39984590764
2595,205458.56337291526
2596,287007.3512292384
2597,185491.47271924734
2598,281835.49350211874
2599,339160.25153813616
2600,151610.36484076607
2601,142323.87305581028
2602,85101.64117908565
2603,93742.85289592727
2604,91197.02855948356
2605,81465.24647342185
2606,143550.78706752852
2607,199971.31944902596
2608,196847.3338333273
2609,174316.2883941323
2610,109818.8733815283
2611,121681.57709322812
2612,161466.39421310087
2613,129448.49490069006
2614,123983.11716674766
2615,153820.35180288332
2616,144205.56132069533
2617,176892.61627909445
2618,192982.90613853946
2619,196768.88338855785
2620,187580.34804647454
2621,176015.77519669733
2622,178522.35048136604
2623,244041.6422515041
2624,301153.6014991973
2625,293457.80800365115
2626,173254.69644926925
2627,168518.72339724452
2628,483359.985384989
2629,495165.11635779333
2630,387717.3707336854
2631,470755.11299984675
2632,419134.4976648691
2633,317980.82215246867
2634,438823.377271295
2635,158671.67580574885
2636,173415.11144720897
2637,180093.440176989
2638,253980.51637318393
2639,192634.93046222383
2640,151710.12245897786
2641,105305.50393252764
2642,187879.75172313856
2643,103594.53433233539
2644,117483.33753393112
2645,109852.71125163749
2646,95775.44635428474
2647,103168.1152156932
2648,140322.16241414368
2649,154898.51857217698
2650,138902.4971684341
2651,139017.49608632195
2652,400425.46338227694
2653,253922.16553165787
2654,256144.198431316
2655,405032.6217639732
2656,323207.1586827265
2657,351968.74453431787
2658,309733.5775799093
2659,309061.6698050769
2660,364307.4892540165
2661,356990.4333143709
2662,366636.6835451991
2663,295468.37748146255
2664,274266.7330459175
2665,330003.1137412833
2666,279958.00343741605
2667,171156.18024835072
2668,180974.60214462725
2669,180912.8854816007
2670,273912.7377000097
2671,189346.58055266447
2672,193336.27346779348
2673,197355.9809105046
2674,191830.43824412048
2675,174022.56620931433
2676,193932.24314117766
2677,198786.48568437557
2678,246877.385311081
2679,279838.6130948046
2680,288028.9274864834
2681,400048.5168210628
2682,320707.06136461586
2683,495265.84773934743
2684,322830.1840801235
2685,336018.4715167104
2686,245121.92417541175
2687,309803.10031580064
2688,217113.2979713628
2689,207299.44721644744
2690,421900.7125955063
2691,187455.37552802707
2692,140243.03285451644
2693,198564.72866637702
2694,138617.49334841614
2695,192865.8671867792
2696,186219.06307026924
2697,184863.7398396
2698,195459.17060726616
2699,170537.45106461347
2700,155888.63020943088
2701,149689.7409668765
2702,113130.03999947752
2703,127783.07193003016
2704,141221.99021648866
2705,115828.74807359578
2706,113026.61968788109
2707,124514.78067105485
2708,133161.00337438151
2709,104852.67810859719
2710,127107.00365205083
2711,266752.88450459205
2712,389704.37343057594
2713,170578.49248681916
2714,151687.07367112493
2715,168943.3814215142
2716,144559.5676248627
2717,192600.49365972445
2718,220452.54825510742
2719,153170.19325715385
2720,174231.2697797975
2721,131068.56595531614
2722,160736.54152786252
2723,143990.95184148906
2724,125763.85469966067
2725,130405.86512853713
2726,147411.59884009731
2727,175269.25045767103
2728,186907.0282530047
2729,149831.35662660142
2730,147578.1026551597
2731,132945.45403952338
2732,132944.36516415165
2733,160646.43922504844
2734,137891.88912981952
2735,133597.79884750402
